SESSION,ROOM,S_ORDER,FIRST_NAME,LAST_NAME,FULL_NAME,START,TYPE,MS_TITLE,WEEKDAY,START_STR,END_STR,SESSION_ORDER,TYPE_ORDER,TITLE,ABSTRACT
S10,SC1005,2,Shaun,Fallat,Shaun Fallat,2025-06-26 16:00:00,MS17,Graphs and matrices in honor of Leslie Hogben's retirement,Thursday,16:30,17:00,110,17,Leslie's enduring influence on the IEP-G and zero forcing,"When I think about Leslie's contributions to the IEP-G and Zero forcing, it is easy to conjure her impact via: Handbook(s) of LA, AIM workshops, AIM Squares, AIM ARC, BIRS FRGs, Sessions at ILAS, AMS, and the ``Boca'' conferences, not to mention, the very recent IEP-G/Zero forcing book with Shader and Lin…But Leslie has done SO much more to steer many recent advances in this area, including her numerous research team members from students, to postdocs, to collaborators. It is safe to say, the Leslie has personally opened the door to the IEP-G and Zero forcing to more people than anyone else (and it is not even close).  Her devotion to this topic and her steadfast support and encouragement to engage with so many researchers is astonishing…I hope to highlight several instances of Leslie's leadership and guidance that has shaped the direction of both the IEP-G and topics related to Zero forcing. When you look at the past 25 years her stamp is nearly everywhere on the IEP-G and Zero forcing. Personally, she was instrumental in supporting my research and I am truly blessed to have published 15 papers with my friend Dr. Leslie Hogben!"
S10,SC1005,3,Tracy,Hall,Tracy Hall,2025-06-26 16:00:00,MS17,Graphs and matrices in honor of Leslie Hogben's retirement,Thursday,17:00,17:30,110,17,,
S10,SC1005,4,Franklin,Kenter,Franklin Kenter,2025-06-26 16:00:00,MS17,Graphs and matrices in honor of Leslie Hogben's retirement,Thursday,17:30,18:00,110,17,Leaky forcing: extending zero forcing results to a fault-tolerant setting,"We study a recent variation of zero forcing called leaky forcing.  Zero forcing is a propagation process on a network whereby some nodes are initially blue with all others white. Blue vertices can ``force'' a white neighbor to become blue if all other  neighbors are blue. The goal is to find the minimum number of initially blue vertices to eventually force all vertices blue after exhaustively applying the forcing rule above.
Leaky forcing is a fault-tolerant variation of zero forcing where certain vertices (not necessarily initially blue) cannot force. The goal in this context is to find the minimum number of initially blue vertices needed that can eventually force all vertices to be blue, {\it regardless} of which small number of vertices can't force.

This work extends results from zero forcing in terms of leaky forcing. New results regarding leaky forcing presented here include:
\begin{itemize}
\item Complete determination of all leaky forcing numbers for all unicyclic graphs.
\item Robust upper bounds for generalized Petersen graphs.
\item Bounds for the effect of both edge removal and vertex removal.
\item A complete characterization for which connected graphs have the maximum possible $1$-leaky forcing number (i.e., when $Z_{(1)}(G) = |V(G)|-1$).
\end{itemize}

This is joint work with 
Beth Bjorkman, Lei Cao, Ryan Moruzzi, Carolyn Reinhart and Violeta Vasilevska and is part of the AIM Mathematical Research Communities. 
"
S10,SC2001,1,Joshua,Cooper,Joshua Cooper,2025-06-26 16:00:00,MS21,Linear algebra techniques in graph theory,Thursday,16:00,16:30,110,21,Determinants of Steiner distance hypermatrices,"Generalizing work from the 1970s on the determinants of distance hypermatrices of trees, we consider the hyperdeterminants of order-$k$ Steiner distance hypermatrices of trees $T$ on $n$ vertices.  We show that this hypermatrix has the same diagonalization as a $k$-form for any $T$ on $n$ vertices, generalizing of a result of Graham-Lov\'{a}sz, implying a tensor version of ``conditional negative definiteness'', providing new proofs of previous results of the authors and Tauscheck, and resolving the conjecture that these hyperdeterminants depend only on $k$ and $n$ -- as Graham-Pollak showed for $k=2$.
"
S10,SC2001,2,Sirshendu,Pan,Sirshendu Pan,2025-06-26 16:00:00,MS21,Linear algebra techniques in graph theory,Thursday,16:30,17:00,110,21,Universal winner in trees,"Let $A \in M_n$ be nonnegative, irreducible and $E_{ii}=e_ie_i^t$, where $e_i$ is the $i$-th standard basis vector. For a fixed $t_0>0$, an index $p \in [n]:={1,2,\ldots,n}$ is called a winner for $t_0$ if the spectral radius $\rho(A+t_0E_{pp})=\max\limits_{i\in [n]}\rho(A+t_0E_{ii})$. If $p$ remains a winner for each $t>0$, then it is called a universal winner. The concepts have been introduced in 1996 and studied in only a few articles till now. When $G$ is a simple connected graph (or a strongly connected digraph), the nonnegative weighted adjacency matrix $A(G)$ being irreducible, one can talk of a universal winner vertex with respect to $A(G)$. The universal winners seem to capture the graph structures well. It is known that the only connected digraph $G$ in which all vertices are universal winners with respect to all nonnegative weighted $A(G)$, is the directed cycle, thereby characterizing it. Let $U\subset [n]$ be nonempty. In a recent article, the class of directed connected graphs with vertex set $[n]$, for which only the vertices in $U$ are the universal winners with respect to all nonnegative weighted $A(G)$ was characterized, generalizing the earlier result. Many other combinatorial results exploiting the graph structure were proved establishing the importance of the study of universal winner vertices. In this article, we further the study for the class of undirected graphs, in particular for trees, with respect to only the adjacency matrix. As expected, we supply a class of trees in which no universal winner exists. More interestingly, every tree is a subtree of a tree with a unique universal winner and also a subtree of a tree without a universal winner. Trees with exactly $k>1$ universal winners are not easy to find. A construction of a class of trees with exactly $k$ universal winners is provided. Interestingly, it turns out that for any undirected connected graph $G$, the set of universal winners of $G$ and the corona $G\circ K_1$ are the same, where the later is obtained by adding a new pendent vertex to each vertex of $G$. It is also shown that if $\rho(A(G))>2$, then no vertex of degree one or two can be a universal winner. Previously, it was known that for a path $P$, the central vertices are the universal winners and as a vertex $u$ goes farther from the center, the spectral radius $\rho(A(P)+tE_{uu})$ decreases. We prove that a similar statement also holds for a grid graph."
S10,SC2001,3,Debabrota,Mondal,Debabrota Mondal,2025-06-26 16:00:00,MS21,Linear algebra techniques in graph theory,Thursday,17:00,17:30,110,21,Smallest positive eigenvalue of non-bipartite unicyclic graphs,"Let $G$ be a simple graph with the adjacency matrix $A(G)$. By the smallest positive eigenvalue of $G$, we mean the smallest positive eigenvalue of $A(G)$, and it is denoted by $\tau(G)$. This spectral parameter has significant applications in both chemical graph theory and spectral graph theory. In the literature, the study of the smallest positive eigenvalue has primarily focused on trees, bipartite unicyclic graphs, and bipartite graphs. In this talk, we discuss bounds on the smallest positive eigenvalue of non-bipartite unicyclic graphs and characterize the extremal graphs. This talk is based on joint work with Sasmita Barik and Subhasish Behera."
S10,SC2001,4,Anirban,Banerjee,Anirban Banerjee,2025-06-26 16:00:00,MS21,Linear algebra techniques in graph theory,Thursday,17:30,18:00,110,21,Structural symmetries in hypergraphs and their spectra,"We investigate how certain connectivity matrices capture the structural symmetries in hypergraphs. We encode hypergraph symmetries through two frameworks: (1) equivalence relations on the vertex set and (2) hypergraph automorphisms. We demonstrate how these two formulations of symmetry manifest in the spectral properties of those hypergraph matrices. This study further identifies intriguing structural features, we term building blocks. Moreover, the spectral patterns induced by hypergraph symmetries provide insight into various dynamical processes, including dynamics on networks and random walks on graphs.
"
S10,SC2006,1,Juyoung,Jeong,Juyoung Jeong,2025-06-26 16:00:00,MS28,"From matrix theory to Euclidean Jordan algebras, FTvN systems, and beyond",Thursday,16:00,16:30,110,28,"Generalized convexity for spectral functions on Euclidean Jordan algebras
","In a Euclidean Jordan algebra $\mathcal{V}$, a spectral function $G : \mathcal{V} \to \mathbb{R}$ is defined as a function that depends solely on the eigenvalues of its argument. Formally, such a function takes the form $G = f \circ \lambda$, where $f : \mathbb{R}^n \to \mathbb{R}$ is a (symmetric) function and $\lambda : \mathcal{V} \to \mathbb{R}^n$ denotes the eigenvalue mapping. It turns out that spectral functions are invariant under algebra automorphisms of $\mathcal{V}$.
Due to their simple yet elegant structure and wide applicability, spectral functions play a crucial role not only in matrix theory but also in convex analysis, optimization, and beyond. It has been observed that $G$ is (strictly) convex if and only if so is the associated function $f$, which we call a transfer principle for (strict) convexity. In this talk, we will explore analogous transfer principle for generalized notions of convexity, including strong convexity, quasi-convexity, pseudo-convexity, and related concepts. 
"
S10,SC2006,2,Muddappa,Gowda,Muddappa Gowda,2025-06-26 16:00:00,MS28,"From matrix theory to Euclidean Jordan algebras, FTvN systems, and beyond",Thursday,16:30,17:00,110,28,Commutativity concepts relative to transformation/matrix groups and semi-FTvN systems,"We introduce the concepts of {\it commutativity} relative to a transformation/matrix group and {\it strong commutativity} in the setting of a semi-FTvN system and show their appearance as optimality conditions in certain optimization problems. In the setting of a semi-FTvN system (in particular, in an FTvN system), we show that strong commutativity implies commutativity and observe that in the special case of Euclidean Jordan algebra, commutativity and strong commutativity concepts reduce, respectively, to those of operator and strong operator commutativity. We demonstrate that every complete hyperbolic polynomial induces a semi-FTvN system. By way of an application, we describe several commutation principles. 

"
S10,SC2006,3,Michael,Orlitzky,Michael Orlitzky,2025-06-26 16:00:00,MS28,"From matrix theory to Euclidean Jordan algebras, FTvN systems, and beyond",Thursday,17:00,17:30,110,28,Jordan and isometric cone automorphisms in Euclidean Jordan algebras,"Every symmetric cone $K$ arises as the cone of squares in a Euclidean
Jordan algebra $V$. As $V$ is a real inner-product space, we may
denote by $\operatorname{Isom}\left(V\right)$ its group of
isometries. The groups $\operatorname{JAut}\left(V\right)$ of its
Jordan-algebra automorphisms and $\operatorname{Aut}\left(K\right)$
of the linear cone automorphisms are then related. For certain inner
products,
%
\begin{equation*}
  \operatorname{JAut}\left(V\right)
  =
  \operatorname{Aut}\left(K\right)
  \cap
  \operatorname{Isom}\left(V\right).
\end{equation*}
%
We characterize the inner products for which this holds.
"
